occurrences,pct,param1,param2,param3,param4,value1,value2,value3,value4,nrn
0,0.0,1,1,6,0,8,1,6,723.21,2843
0,0.0,1,1,7,5,1,1,6,7,2843
0,0.0,1,1,7,5,1,1,8,7,2843
0,0.0,1,1,7,5,1,1,6,7,2843
0,0.0,1,1,7,5,8,1,8,6,2843
0,0.0,1,1,7,0,1,1,6,111.7,2843
0,0.0,1,1,7,0,1,1,8,6.27,2843
0,0.0,1,1,7,0,1,1,6,316.06,2843
0,0.0,1,1,7,0,8,1,8,723.21,2843
0,0.0,1,1,5,0,1,1,7,111.7,2843
0,0.0,1,1,5,0,1,1,7,6.27,2843
0,0.0,1,1,5,0,1,1,7,316.06,2843
0,0.0,1,1,5,0,8,1,6,723.21,2843
0,0.0,1,7,1,1,1,6,1,1,2843
0,0.0,1,7,1,1,1,8,1,1,2843
0,0.0,1,7,1,1,1,8,1,1,2843
0,0.0,1,7,1,1,8,8,1,1,2843
0,0.0,1,7,1,5,1,6,1,1,2843
1,0.00035174111853675694,1,7,1,5,1,8,1,3,2843
0,0.0,1,7,1,5,1,8,1,1,2843
0,0.0,1,7,1,5,8,8,1,1,2843
0,0.0,1,7,1,7,1,6,1,10,2843
0,0.0,1,7,1,7,1,8,1,6,2843
0,0.0,1,7,1,7,1,8,1,10,2843
1,0.00035174111853675694,1,7,1,7,8,8,1,5,2843
0,0.0,1,7,1,6,1,6,1,7,2843
0,0.0,1,7,1,6,1,8,1,6,2843
0,0.0,1,7,1,6,1,8,1,6,2843
1,0.00035174111853675694,1,7,1,6,8,8,1,10,2843
0,0.0,1,7,1,8,1,6,1,10,2843
0,0.0,1,7,1,8,1,8,1,8,2843
0,0.0,1,7,1,8,1,8,1,10,2843
0,0.0,1,7,1,8,8,8,1,10,2843
1,0.00035174111853675694,1,7,1,5,1,6,1,2,2843
2,0.0007034822370735139,1,7,1,5,1,8,1,6,2843
0,0.0,1,7,1,5,1,8,1,10,2843
0,0.0,1,7,1,5,8,8,1,9,2843
0,0.0,1,7,1,4,1,6,1,6,2843
0,0.0,1,7,1,4,1,8,1,5,2843
0,0.0,1,7,1,4,1,8,1,8,2843
0,0.0,1,7,1,4,8,8,1,10,2843
0,0.0,1,7,1,7,1,6,1,5,2843
1,0.00035174111853675694,1,7,1,7,1,8,1,7,2843
1,0.00035174111853675694,1,7,1,7,1,8,1,7,2843
0,0.0,1,7,1,7,8,8,1,1,2843
0,0.0,1,7,1,6,1,6,1,4,2843
0,0.0,1,7,1,6,1,8,1,8,2843
0,0.0,1,7,1,6,1,8,1,4,2843
0,0.0,1,7,1,6,8,8,1,8,2843
0,0.0,1,7,1,6,1,6,1,4,2843
0,0.0,1,7,1,6,1,8,1,5,2843
0,0.0,1,7,1,6,1,8,1,7,2843
0,0.0,1,7,1,6,8,8,1,6,2843
1,0.00035174111853675694,1,7,1,7,1,6,1,6,2843
0,0.0,1,7,1,7,1,8,1,8,2843
0,0.0,1,7,1,7,1,8,1,6,2843
0,0.0,1,7,1,7,8,8,1,8,2843
0,0.0,1,7,1,5,1,6,1,7,2843
0,0.0,1,7,1,5,1,8,1,7,2843
0,0.0,1,7,1,5,1,8,1,7,2843
1,0.00035174111853675694,1,7,1,5,8,8,1,6,2843
0,0.0,1,7,1,0,1,6,1,111.7,2843
0,0.0,1,7,1,0,1,8,1,6.27,2843
0,0.0,1,7,1,0,1,8,1,316.06,2843
0,0.0,1,7,1,0,8,8,1,723.21,2843
0,0.0,1,7,1,5,1,6,1,1,2843
0,0.0,1,7,1,5,1,8,1,3,2843
0,0.0,1,7,1,5,1,8,1,1,2843
0,0.0,1,7,1,5,8,8,1,1,2843
0,0.0,1,7,1,7,1,6,1,10,2843
0,0.0,1,7,1,7,1,8,1,6,2843
0,0.0,1,7,1,7,1,8,1,10,2843
0,0.0,1,7,1,7,8,8,1,5,2843
0,0.0,1,7,1,6,1,6,1,7,2843
0,0.0,1,7,1,6,1,8,1,6,2843
0,0.0,1,7,1,6,1,8,1,6,2843
0,0.0,1,7,1,6,8,8,1,10,2843
0,0.0,1,7,1,8,1,6,1,10,2843
0,0.0,1,7,1,8,1,8,1,8,2843
0,0.0,1,7,1,8,1,8,1,10,2843
0,0.0,1,7,1,8,8,8,1,10,2843
0,0.0,1,7,1,5,1,6,1,2,2843
0,0.0,1,7,1,5,1,8,1,6,2843
0,0.0,1,7,1,5,1,8,1,10,2843
0,0.0,1,7,1,5,8,8,1,9,2843
0,0.0,1,7,1,4,1,6,1,6,2843
0,0.0,1,7,1,4,1,8,1,5,2843
0,0.0,1,7,1,4,1,8,1,8,2843
0,0.0,1,7,1,4,8,8,1,10,2843
0,0.0,1,7,1,7,1,6,1,5,2843
0,0.0,1,7,1,7,1,8,1,7,2843
0,0.0,1,7,1,7,1,8,1,7,2843
0,0.0,1,7,1,7,8,8,1,1,2843
0,0.0,1,7,1,6,1,6,1,4,2843
0,0.0,1,7,1,6,1,8,1,8,2843
0,0.0,1,7,1,6,1,8,1,4,2843
0,0.0,1,7,1,6,8,8,1,8,2843
0,0.0,1,7,1,6,1,6,1,4,2843
0,0.0,1,7,1,6,1,8,1,5,2843
0,0.0,1,7,1,6,1,8,1,7,2843
0,0.0,1,7,1,6,8,8,1,6,2843
0,0.0,1,7,1,7,1,6,1,6,2843
0,0.0,1,7,1,7,1,8,1,8,2843
0,0.0,1,7,1,7,1,8,1,6,2843
0,0.0,1,7,1,7,8,8,1,8,2843
0,0.0,1,7,1,5,1,6,1,7,2843
0,0.0,1,7,1,5,1,8,1,7,2843
0,0.0,1,7,1,5,1,8,1,7,2843
0,0.0,1,7,1,5,8,8,1,6,2843
0,0.0,1,7,1,0,1,6,1,111.7,2843
0,0.0,1,7,1,0,1,8,1,6.27,2843
0,0.0,1,7,1,0,1,8,1,316.06,2843
0,0.0,1,7,1,0,8,8,1,723.21,2843
0,0.0,1,7,5,7,1,6,1,10,2843
1,0.00035174111853675694,1,7,5,7,1,8,3,6,2843
0,0.0,1,7,5,7,1,8,1,10,2843
0,0.0,1,7,5,7,8,8,1,5,2843
0,0.0,1,7,5,6,1,6,1,7,2843
3,0.001055223355610271,1,7,5,6,1,8,3,6,2843
2,0.0007034822370735139,1,7,5,6,1,8,1,6,2843
0,0.0,1,7,5,6,8,8,1,10,2843
0,0.0,1,7,5,8,1,6,1,10,2843
0,0.0,1,7,5,8,1,8,3,8,2843
0,0.0,1,7,5,8,1,8,1,10,2843
0,0.0,1,7,5,8,8,8,1,10,2843
0,0.0,1,7,5,5,1,6,1,2,2843
2,0.0007034822370735139,1,7,5,5,1,8,3,6,2843
0,0.0,1,7,5,5,1,8,1,10,2843
0,0.0,1,7,5,5,8,8,1,9,2843
1,0.00035174111853675694,1,7,5,4,1,6,1,6,2843
3,0.001055223355610271,1,7,5,4,1,8,3,5,2843
0,0.0,1,7,5,4,1,8,1,8,2843
0,0.0,1,7,5,4,8,8,1,10,2843
0,0.0,1,7,5,7,1,6,1,5,2843
3,0.001055223355610271,1,7,5,7,1,8,3,7,2843
1,0.00035174111853675694,1,7,5,7,1,8,1,7,2843
0,0.0,1,7,5,7,8,8,1,1,2843
4,0.0014069644741470278,1,7,5,6,1,6,1,4,2843
2,0.0007034822370735139,1,7,5,6,1,8,3,8,2843
0,0.0,1,7,5,6,1,8,1,4,2843
0,0.0,1,7,5,6,8,8,1,8,2843
2,0.0007034822370735139,1,7,5,6,1,6,1,4,2843
0,0.0,1,7,5,6,1,8,3,5,2843
0,0.0,1,7,5,6,1,8,1,7,2843
1,0.00035174111853675694,1,7,5,6,8,8,1,6,2843
2,0.0007034822370735139,1,7,5,7,1,6,1,6,2843
0,0.0,1,7,5,7,1,8,3,8,2843
1,0.00035174111853675694,1,7,5,7,1,8,1,6,2843
0,0.0,1,7,5,7,8,8,1,8,2843
0,0.0,1,7,5,5,1,6,1,7,2843
0,0.0,1,7,5,5,1,8,3,7,2843
0,0.0,1,7,5,5,1,8,1,7,2843
1,0.00035174111853675694,1,7,5,5,8,8,1,6,2843
0,0.0,1,7,5,0,1,6,1,111.7,2843
0,0.0,1,7,5,0,1,8,3,6.27,2843
0,0.0,1,7,5,0,1,8,1,316.06,2843
0,0.0,1,7,5,0,8,8,1,723.21,2843
0,0.0,1,7,7,6,1,6,10,7,2843
2,0.0007034822370735139,1,7,7,6,1,8,6,6,2843
0,0.0,1,7,7,6,1,8,10,6,2843
0,0.0,1,7,7,6,8,8,5,10,2843
0,0.0,1,7,7,8,1,6,10,10,2843
0,0.0,1,7,7,8,1,8,6,8,2843
0,0.0,1,7,7,8,1,8,10,10,2843
0,0.0,1,7,7,8,8,8,5,10,2843
0,0.0,1,7,7,5,1,6,10,2,2843
1,0.00035174111853675694,1,7,7,5,1,8,6,6,2843
0,0.0,1,7,7,5,1,8,10,10,2843
0,0.0,1,7,7,5,8,8,5,9,2843
1,0.00035174111853675694,1,7,7,4,1,6,10,6,2843
2,0.0007034822370735139,1,7,7,4,1,8,6,5,2843
0,0.0,1,7,7,4,1,8,10,8,2843
0,0.0,1,7,7,4,8,8,5,10,2843
0,0.0,1,7,7,7,1,6,10,5,2843
3,0.001055223355610271,1,7,7,7,1,8,6,7,2843
0,0.0,1,7,7,7,1,8,10,7,2843
2,0.0007034822370735139,1,7,7,7,8,8,5,1,2843
1,0.00035174111853675694,1,7,7,6,1,6,10,4,2843
1,0.00035174111853675694,1,7,7,6,1,8,6,8,2843
0,0.0,1,7,7,6,1,8,10,4,2843
1,0.00035174111853675694,1,7,7,6,8,8,5,8,2843
0,0.0,1,7,7,6,1,6,10,4,2843
2,0.0007034822370735139,1,7,7,6,1,8,6,5,2843
0,0.0,1,7,7,6,1,8,10,7,2843
0,0.0,1,7,7,6,8,8,5,6,2843
0,0.0,1,7,7,7,1,6,10,6,2843
0,0.0,1,7,7,7,1,8,6,8,2843
0,0.0,1,7,7,7,1,8,10,6,2843
0,0.0,1,7,7,7,8,8,5,8,2843
0,0.0,1,7,7,5,1,6,10,7,2843
0,0.0,1,7,7,5,1,8,6,7,2843
0,0.0,1,7,7,5,1,8,10,7,2843
2,0.0007034822370735139,1,7,7,5,8,8,5,6,2843
0,0.0,1,7,7,0,1,6,10,111.7,2843
0,0.0,1,7,7,0,1,8,6,6.27,2843
0,0.0,1,7,7,0,1,8,10,316.06,2843
0,0.0,1,7,7,0,8,8,5,723.21,2843
0,0.0,1,7,6,8,1,6,7,10,2843
0,0.0,1,7,6,8,1,8,6,8,2843
0,0.0,1,7,6,8,1,8,6,10,2843
0,0.0,1,7,6,8,8,8,10,10,2843
0,0.0,1,7,6,5,1,6,7,2,2843
2,0.0007034822370735139,1,7,6,5,1,8,6,6,2843
4,0.0014069644741470278,1,7,6,5,1,8,6,10,2843
0,0.0,1,7,6,5,8,8,10,9,2843
0,0.0,1,7,6,4,1,6,7,6,2843
3,0.001055223355610271,1,7,6,4,1,8,6,5,2843
0,0.0,1,7,6,4,1,8,6,8,2843
0,0.0,1,7,6,4,8,8,10,10,2843
0,0.0,1,7,6,7,1,6,7,5,2843
4,0.0014069644741470278,1,7,6,7,1,8,6,7,2843
4,0.0014069644741470278,1,7,6,7,1,8,6,7,2843
0,0.0,1,7,6,7,8,8,10,1,2843
0,0.0,1,7,6,6,1,6,7,4,2843
1,0.00035174111853675694,1,7,6,6,1,8,6,8,2843
1,0.00035174111853675694,1,7,6,6,1,8,6,4,2843
0,0.0,1,7,6,6,8,8,10,8,2843
0,0.0,1,7,6,6,1,6,7,4,2843
4,0.0014069644741470278,1,7,6,6,1,8,6,5,2843
1,0.00035174111853675694,1,7,6,6,1,8,6,7,2843
0,0.0,1,7,6,6,8,8,10,6,2843
0,0.0,1,7,6,7,1,6,7,6,2843
0,0.0,1,7,6,7,1,8,6,8,2843
5,0.0017587055926837848,1,7,6,7,1,8,6,6,2843
0,0.0,1,7,6,7,8,8,10,8,2843
0,0.0,1,7,6,5,1,6,7,7,2843
0,0.0,1,7,6,5,1,8,6,7,2843
0,0.0,1,7,6,5,1,8,6,7,2843
1,0.00035174111853675694,1,7,6,5,8,8,10,6,2843
0,0.0,1,7,6,0,1,6,7,111.7,2843
0,0.0,1,7,6,0,1,8,6,6.27,2843
0,0.0,1,7,6,0,1,8,6,316.06,2843
0,0.0,1,7,6,0,8,8,10,723.21,2843
0,0.0,1,7,8,5,1,6,10,2,2843
1,0.00035174111853675694,1,7,8,5,1,8,8,6,2843
0,0.0,1,7,8,5,1,8,10,10,2843
0,0.0,1,7,8,5,8,8,10,9,2843
0,0.0,1,7,8,4,1,6,10,6,2843
0,0.0,1,7,8,4,1,8,8,5,2843
0,0.0,1,7,8,4,1,8,10,8,2843
0,0.0,1,7,8,4,8,8,10,10,2843
1,0.00035174111853675694,1,7,8,7,1,6,10,5,2843
0,0.0,1,7,8,7,1,8,8,7,2843
0,0.0,1,7,8,7,1,8,10,7,2843
0,0.0,1,7,8,7,8,8,10,1,2843
0,0.0,1,7,8,6,1,6,10,4,2843
1,0.00035174111853675694,1,7,8,6,1,8,8,8,2843
0,0.0,1,7,8,6,1,8,10,4,2843
0,0.0,1,7,8,6,8,8,10,8,2843
0,0.0,1,7,8,6,1,6,10,4,2843
1,0.00035174111853675694,1,7,8,6,1,8,8,5,2843
0,0.0,1,7,8,6,1,8,10,7,2843
0,0.0,1,7,8,6,8,8,10,6,2843
0,0.0,1,7,8,7,1,6,10,6,2843
0,0.0,1,7,8,7,1,8,8,8,2843
0,0.0,1,7,8,7,1,8,10,6,2843
0,0.0,1,7,8,7,8,8,10,8,2843
0,0.0,1,7,8,5,1,6,10,7,2843
1,0.00035174111853675694,1,7,8,5,1,8,8,7,2843
0,0.0,1,7,8,5,1,8,10,7,2843
0,0.0,1,7,8,5,8,8,10,6,2843
0,0.0,1,7,8,0,1,6,10,111.7,2843
0,0.0,1,7,8,0,1,8,8,6.27,2843
0,0.0,1,7,8,0,1,8,10,316.06,2843
0,0.0,1,7,8,0,8,8,10,723.21,2843
1,0.00035174111853675694,1,7,5,4,1,6,2,6,2843
2,0.0007034822370735139,1,7,5,4,1,8,6,5,2843
0,0.0,1,7,5,4,1,8,10,8,2843
0,0.0,1,7,5,4,8,8,9,10,2843
3,0.001055223355610271,1,7,5,7,1,6,2,5,2843
3,0.001055223355610271,1,7,5,7,1,8,6,7,2843
1,0.00035174111853675694,1,7,5,7,1,8,10,7,2843
0,0.0,1,7,5,7,8,8,9,1,2843
5,0.0017587055926837848,1,7,5,6,1,6,2,4,2843
2,0.0007034822370735139,1,7,5,6,1,8,6,8,2843
4,0.0014069644741470278,1,7,5,6,1,8,10,4,2843
0,0.0,1,7,5,6,8,8,9,8,2843
0,0.0,1,7,5,6,1,6,2,4,2843
1,0.00035174111853675694,1,7,5,6,1,8,6,5,2843
0,0.0,1,7,5,6,1,8,10,7,2843
0,0.0,1,7,5,6,8,8,9,6,2843
0,0.0,1,7,5,7,1,6,2,6,2843
1,0.00035174111853675694,1,7,5,7,1,8,6,8,2843
2,0.0007034822370735139,1,7,5,7,1,8,10,6,2843
0,0.0,1,7,5,7,8,8,9,8,2843
0,0.0,1,7,5,5,1,6,2,7,2843
1,0.00035174111853675694,1,7,5,5,1,8,6,7,2843
1,0.00035174111853675694,1,7,5,5,1,8,10,7,2843
1,0.00035174111853675694,1,7,5,5,8,8,9,6,2843
0,0.0,1,7,5,0,1,6,2,111.7,2843
0,0.0,1,7,5,0,1,8,6,6.27,2843
0,0.0,1,7,5,0,1,8,10,316.06,2843
0,0.0,1,7,5,0,8,8,9,723.21,2843
1,0.00035174111853675694,1,7,4,7,1,6,6,5,2843
5,0.0017587055926837848,1,7,4,7,1,8,5,7,2843
0,0.0,1,7,4,7,1,8,8,7,2843
0,0.0,1,7,4,7,8,8,10,1,2843
1,0.00035174111853675694,1,7,4,6,1,6,6,4,2843
2,0.0007034822370735139,1,7,4,6,1,8,5,8,2843
0,0.0,1,7,4,6,1,8,8,4,2843
0,0.0,1,7,4,6,8,8,10,8,2843
2,0.0007034822370735139,1,7,4,6,1,6,6,4,2843
10,0.0035174111853675696,1,7,4,6,1,8,5,5,2843
0,0.0,1,7,4,6,1,8,8,7,2843
0,0.0,1,7,4,6,8,8,10,6,2843
0,0.0,1,7,4,7,1,6,6,6,2843
0,0.0,1,7,4,7,1,8,5,8,2843
0,0.0,1,7,4,7,1,8,8,6,2843
0,0.0,1,7,4,7,8,8,10,8,2843
1,0.00035174111853675694,1,7,4,5,1,6,6,7,2843
1,0.00035174111853675694,1,7,4,5,1,8,5,7,2843
0,0.0,1,7,4,5,1,8,8,7,2843
0,0.0,1,7,4,5,8,8,10,6,2843
0,0.0,1,7,4,0,1,6,6,111.7,2843
0,0.0,1,7,4,0,1,8,5,6.27,2843
0,0.0,1,7,4,0,1,8,8,316.06,2843
0,0.0,1,7,4,0,8,8,10,723.21,2843
8,0.0028139289482940555,1,7,7,6,1,6,5,4,2843
3,0.001055223355610271,1,7,7,6,1,8,7,8,2843
2,0.0007034822370735139,1,7,7,6,1,8,7,4,2843
1,0.00035174111853675694,1,7,7,6,8,8,1,8,2843
4,0.0014069644741470278,1,7,7,6,1,6,5,4,2843
3,0.001055223355610271,1,7,7,6,1,8,7,5,2843
1,0.00035174111853675694,1,7,7,6,1,8,7,7,2843
2,0.0007034822370735139,1,7,7,6,8,8,1,6,2843
0,0.0,1,7,7,7,1,6,5,6,2843
0,0.0,1,7,7,7,1,8,7,8,2843
6,0.002110446711220542,1,7,7,7,1,8,7,6,2843
0,0.0,1,7,7,7,8,8,1,8,2843
1,0.00035174111853675694,1,7,7,5,1,6,5,7,2843
0,0.0,1,7,7,5,1,8,7,7,2843
0,0.0,1,7,7,5,1,8,7,7,2843
5,0.0017587055926837848,1,7,7,5,8,8,1,6,2843
0,0.0,1,7,7,0,1,6,5,111.7,2843
0,0.0,1,7,7,0,1,8,7,6.27,2843
0,0.0,1,7,7,0,1,8,7,316.06,2843
0,0.0,1,7,7,0,8,8,1,723.21,2843
0,0.0,1,7,6,6,1,6,4,4,2843
1,0.00035174111853675694,1,7,6,6,1,8,8,5,2843
0,0.0,1,7,6,6,1,8,4,7,2843
0,0.0,1,7,6,6,8,8,8,6,2843
1,0.00035174111853675694,1,7,6,7,1,6,4,6,2843
0,0.0,1,7,6,7,1,8,8,8,2843
3,0.001055223355610271,1,7,6,7,1,8,4,6,2843
0,0.0,1,7,6,7,8,8,8,8,2843
0,0.0,1,7,6,5,1,6,4,7,2843
1,0.00035174111853675694,1,7,6,5,1,8,8,7,2843
1,0.00035174111853675694,1,7,6,5,1,8,4,7,2843
1,0.00035174111853675694,1,7,6,5,8,8,8,6,2843
0,0.0,1,7,6,0,1,6,4,111.7,2843
0,0.0,1,7,6,0,1,8,8,6.27,2843
0,0.0,1,7,6,0,1,8,4,316.06,2843
0,0.0,1,7,6,0,8,8,8,723.21,2843
2,0.0007034822370735139,1,7,6,7,1,6,4,6,2843
0,0.0,1,7,6,7,1,8,5,8,2843
0,0.0,1,7,6,7,1,8,7,6,2843
0,0.0,1,7,6,7,8,8,6,8,2843
1,0.00035174111853675694,1,7,6,5,1,6,4,7,2843
2,0.0007034822370735139,1,7,6,5,1,8,5,7,2843
0,0.0,1,7,6,5,1,8,7,7,2843
3,0.001055223355610271,1,7,6,5,8,8,6,6,2843
0,0.0,1,7,6,0,1,6,4,111.7,2843
0,0.0,1,7,6,0,1,8,5,6.27,2843
0,0.0,1,7,6,0,1,8,7,316.06,2843
0,0.0,1,7,6,0,8,8,6,723.21,2843
0,0.0,1,7,7,5,1,6,6,7,2843
0,0.0,1,7,7,5,1,8,8,7,2843
2,0.0007034822370735139,1,7,7,5,1,8,6,7,2843
0,0.0,1,7,7,5,8,8,8,6,2843
0,0.0,1,7,7,0,1,6,6,111.7,2843
0,0.0,1,7,7,0,1,8,8,6.27,2843
0,0.0,1,7,7,0,1,8,6,316.06,2843
0,0.0,1,7,7,0,8,8,8,723.21,2843
0,0.0,1,7,5,0,1,6,7,111.7,2843
0,0.0,1,7,5,0,1,8,7,6.27,2843
0,0.0,1,7,5,0,1,8,7,316.06,2843
0,0.0,1,7,5,0,8,8,6,723.21,2843
0,0.0,1,1,1,5,1,1,1,1,2843
0,0.0,1,1,1,5,1,1,1,3,2843
0,0.0,1,1,1,5,1,1,1,1,2843
0,0.0,1,1,1,5,8,1,1,1,2843
0,0.0,1,1,1,7,1,1,1,10,2843
0,0.0,1,1,1,7,1,1,1,6,2843
0,0.0,1,1,1,7,1,1,1,10,2843
0,0.0,1,1,1,7,8,1,1,5,2843
0,0.0,1,1,1,6,1,1,1,7,2843
0,0.0,1,1,1,6,1,1,1,6,2843
0,0.0,1,1,1,6,1,1,1,6,2843
0,0.0,1,1,1,6,8,1,1,10,2843
0,0.0,1,1,1,8,1,1,1,10,2843
0,0.0,1,1,1,8,1,1,1,8,2843
0,0.0,1,1,1,8,1,1,1,10,2843
0,0.0,1,1,1,8,8,1,1,10,2843
0,0.0,1,1,1,5,1,1,1,2,2843
0,0.0,1,1,1,5,1,1,1,6,2843
0,0.0,1,1,1,5,1,1,1,10,2843
0,0.0,1,1,1,5,8,1,1,9,2843
0,0.0,1,1,1,4,1,1,1,6,2843
1,0.00035174111853675694,1,1,1,4,1,1,1,5,2843
0,0.0,1,1,1,4,1,1,1,8,2843
0,0.0,1,1,1,4,8,1,1,10,2843
0,0.0,1,1,1,7,1,1,1,5,2843
0,0.0,1,1,1,7,1,1,1,7,2843
0,0.0,1,1,1,7,1,1,1,7,2843
0,0.0,1,1,1,7,8,1,1,1,2843
0,0.0,1,1,1,6,1,1,1,4,2843
0,0.0,1,1,1,6,1,1,1,8,2843
0,0.0,1,1,1,6,1,1,1,4,2843
0,0.0,1,1,1,6,8,1,1,8,2843
0,0.0,1,1,1,6,1,1,1,4,2843
1,0.00035174111853675694,1,1,1,6,1,1,1,5,2843
0,0.0,1,1,1,6,1,1,1,7,2843
0,0.0,1,1,1,6,8,1,1,6,2843
0,0.0,1,1,1,7,1,1,1,6,2843
0,0.0,1,1,1,7,1,1,1,8,2843
0,0.0,1,1,1,7,1,1,1,6,2843
0,0.0,1,1,1,7,8,1,1,8,2843
0,0.0,1,1,1,5,1,1,1,7,2843
0,0.0,1,1,1,5,1,1,1,7,2843
0,0.0,1,1,1,5,1,1,1,7,2843
0,0.0,1,1,1,5,8,1,1,6,2843
0,0.0,1,1,1,0,1,1,1,111.7,2843
0,0.0,1,1,1,0,1,1,1,6.27,2843
0,0.0,1,1,1,0,1,1,1,316.06,2843
0,0.0,1,1,1,0,8,1,1,723.21,2843
0,0.0,1,1,5,7,1,1,1,10,2843
1,0.00035174111853675694,1,1,5,7,1,1,3,6,2843
0,0.0,1,1,5,7,1,1,1,10,2843
0,0.0,1,1,5,7,8,1,1,5,2843
0,0.0,1,1,5,6,1,1,1,7,2843
1,0.00035174111853675694,1,1,5,6,1,1,3,6,2843
0,0.0,1,1,5,6,1,1,1,6,2843
0,0.0,1,1,5,6,8,1,1,10,2843
0,0.0,1,1,5,8,1,1,1,10,2843
0,0.0,1,1,5,8,1,1,3,8,2843
0,0.0,1,1,5,8,1,1,1,10,2843
0,0.0,1,1,5,8,8,1,1,10,2843
0,0.0,1,1,5,5,1,1,1,2,2843
1,0.00035174111853675694,1,1,5,5,1,1,3,6,2843
0,0.0,1,1,5,5,1,1,1,10,2843
0,0.0,1,1,5,5,8,1,1,9,2843
0,0.0,1,1,5,4,1,1,1,6,2843
2,0.0007034822370735139,1,1,5,4,1,1,3,5,2843
0,0.0,1,1,5,4,1,1,1,8,2843
0,0.0,1,1,5,4,8,1,1,10,2843
0,0.0,1,1,5,7,1,1,1,5,2843
1,0.00035174111853675694,1,1,5,7,1,1,3,7,2843
0,0.0,1,1,5,7,1,1,1,7,2843
1,0.00035174111853675694,1,1,5,7,8,1,1,1,2843
0,0.0,1,1,5,6,1,1,1,4,2843
0,0.0,1,1,5,6,1,1,3,8,2843
0,0.0,1,1,5,6,1,1,1,4,2843
0,0.0,1,1,5,6,8,1,1,8,2843
0,0.0,1,1,5,6,1,1,1,4,2843
2,0.0007034822370735139,1,1,5,6,1,1,3,5,2843
0,0.0,1,1,5,6,1,1,1,7,2843
1,0.00035174111853675694,1,1,5,6,8,1,1,6,2843
0,0.0,1,1,5,7,1,1,1,6,2843
0,0.0,1,1,5,7,1,1,3,8,2843
0,0.0,1,1,5,7,1,1,1,6,2843
0,0.0,1,1,5,7,8,1,1,8,2843
0,0.0,1,1,5,5,1,1,1,7,2843
1,0.00035174111853675694,1,1,5,5,1,1,3,7,2843
0,0.0,1,1,5,5,1,1,1,7,2843
5,0.0017587055926837848,1,1,5,5,8,1,1,6,2843
0,0.0,1,1,5,0,1,1,1,111.7,2843
0,0.0,1,1,5,0,1,1,3,6.27,2843
0,0.0,1,1,5,0,1,1,1,316.06,2843
0,0.0,1,1,5,0,8,1,1,723.21,2843
1,0.00035174111853675694,1,1,7,6,1,1,10,7,2843
0,0.0,1,1,7,6,1,1,6,6,2843
1,0.00035174111853675694,1,1,7,6,1,1,10,6,2843
0,0.0,1,1,7,6,8,1,5,10,2843
0,0.0,1,1,7,8,1,1,10,10,2843
0,0.0,1,1,7,8,1,1,6,8,2843
0,0.0,1,1,7,8,1,1,10,10,2843
0,0.0,1,1,7,8,8,1,5,10,2843
1,0.00035174111853675694,1,1,7,5,1,1,10,2,2843
0,0.0,1,1,7,5,1,1,6,6,2843
1,0.00035174111853675694,1,1,7,5,1,1,10,10,2843
0,0.0,1,1,7,5,8,1,5,9,2843
0,0.0,1,1,7,4,1,1,10,6,2843
2,0.0007034822370735139,1,1,7,4,1,1,6,5,2843
0,0.0,1,1,7,4,1,1,10,8,2843
0,0.0,1,1,7,4,8,1,5,10,2843
2,0.0007034822370735139,1,1,7,7,1,1,10,5,2843
0,0.0,1,1,7,7,1,1,6,7,2843
2,0.0007034822370735139,1,1,7,7,1,1,10,7,2843
0,0.0,1,1,7,7,8,1,5,1,2843
1,0.00035174111853675694,1,1,7,6,1,1,10,4,2843
0,0.0,1,1,7,6,1,1,6,8,2843
1,0.00035174111853675694,1,1,7,6,1,1,10,4,2843
0,0.0,1,1,7,6,8,1,5,8,2843
0,0.0,1,1,7,6,1,1,10,4,2843
2,0.0007034822370735139,1,1,7,6,1,1,6,5,2843
0,0.0,1,1,7,6,1,1,10,7,2843
0,0.0,1,1,7,6,8,1,5,6,2843
0,0.0,1,1,7,7,1,1,10,6,2843
0,0.0,1,1,7,7,1,1,6,8,2843
0,0.0,1,1,7,7,1,1,10,6,2843
0,0.0,1,1,7,7,8,1,5,8,2843
0,0.0,1,1,7,5,1,1,10,7,2843
0,0.0,1,1,7,5,1,1,6,7,2843
0,0.0,1,1,7,5,1,1,10,7,2843
0,0.0,1,1,7,5,8,1,5,6,2843
0,0.0,1,1,7,0,1,1,10,111.7,2843
0,0.0,1,1,7,0,1,1,6,6.27,2843
0,0.0,1,1,7,0,1,1,10,316.06,2843
0,0.0,1,1,7,0,8,1,5,723.21,2843
0,0.0,1,1,6,8,1,1,7,10,2843
0,0.0,1,1,6,8,1,1,6,8,2843
0,0.0,1,1,6,8,1,1,6,10,2843
0,0.0,1,1,6,8,8,1,10,10,2843
1,0.00035174111853675694,1,1,6,5,1,1,7,2,2843
0,0.0,1,1,6,5,1,1,6,6,2843
0,0.0,1,1,6,5,1,1,6,10,2843
0,0.0,1,1,6,5,8,1,10,9,2843
0,0.0,1,1,6,4,1,1,7,6,2843
2,0.0007034822370735139,1,1,6,4,1,1,6,5,2843
0,0.0,1,1,6,4,1,1,6,8,2843
0,0.0,1,1,6,4,8,1,10,10,2843
1,0.00035174111853675694,1,1,6,7,1,1,7,5,2843
0,0.0,1,1,6,7,1,1,6,7,2843
0,0.0,1,1,6,7,1,1,6,7,2843
